speaker,time,message,timestring,uuid,user_id,step,scene,start_time
You,1692879501.4373832,"Oh, that's really scary. Are you a survivor?","Thursday, August 24, 2023 at 12:18PM ",c7071551-c149-4c0b-b500-9843d940a3f5,p48,8,scene2,
You,1692879417.6282396,Has there been a disaster in your hometown?,"Thursday, August 24, 2023 at 12:16PM ",c8227574-d52f-4109-8de4-12bda97658c7,p48,7,scene2,
You,1692883280.947335,😏 ,"Thursday, August 24, 2023 at 01:21PM ",c8fd1959-fc91-415e-8756-e04afbdf02ff,p48,11,scene2_questions,
Ryno,1692879086.018986,Hello,"Thursday, August 24, 2023 at 12:11PM ",cb784c02-ec7e-41bb-8f10-809ae6c27d25,p48,3,prologue,
You,1692879315.889569,I come from China,"Thursday, August 24, 2023 at 12:15PM ",cb9acc6a-7400-4bb2-b01d-29057e81a631,p48,7,scene1,
Ryno,1692879410.3355858,a broken earth？,"Thursday, August 24, 2023 at 12:16PM ",d5097569-533a-4fc8-80d8-063aa57b3657,p48,6,scene2,1692879359.2983897
You,1692883296.841334,"I'm not really sure, but I'll give it my best try.","Thursday, August 24, 2023 at 01:21PM ",dc8a469e-17c6-461c-b398-b2955f59b85e,p48,12,scene2_questions,
You,1692879187.027138,OK,"Thursday, August 24, 2023 at 12:13PM ",f1d3374b-e4d2-4656-89e3-c368a0a9338c,p48,6,scene1,
Ryno,1692883456.9625897,？,"Thursday, August 24, 2023 at 01:24PM ",f6a35bdd-c447-4e64-8866-bbbc12670f0c,p48,17,scene3,1692879753.652646
You,1692883333.3107064,"I mean, even if you know everything, what can you do about it?","Thursday, August 24, 2023 at 01:22PM ",f6abacfa-92a0-4a8d-8177-6d4ebbba58a6,p48,15,scene3,
Ryno,1692883309.042366,"Do you ever feel like it's pointless to try improving our situation, or do you think that our actions as a group can make a real difference?","Thursday, August 24, 2023 at 01:21PM ",fc631b8f-9ca2-4992-aab4-ee7550373748,p48,13,scene2_questions,1692879753.652646
Ryno,1692879969.846848,"Now that you've heard about our world, it seems pretty different, huh?","Thursday, August 24, 2023 at 12:26PM ",fe2466ea-d8e2-41d8-a526-09b230532c90,p48,6,scene2_questions,1692879753.652646
You,1692935094.048911,"no, ican not image ","Friday, August 25, 2023 at 03:44AM ",0a9c375a-5d66-432e-aa82-bf5006bc3605,test1,7,scene2,
Ryno,1692930704.8264003,,"Friday, August 25, 2023 at 02:31AM ",1308fb3c-42f7-462e-b2b0-13122dba0488,test1,2,prologue,
You,1692935183.508998,"yeah , it was not good ","Friday, August 25, 2023 at 03:46AM ",310d70f0-7cb2-447c-b113-91fd872912cb,test1,5,scene2_animation,
Ryno,1692934982.3358061,"Ah! I kind of remember that.
It was a place... a big empty land, with broken ground. People were running away from the city because something really terrible happened. Please, ask more questions about this, it will help me remember better.","Friday, August 25, 2023 at 03:43AM ",3478bfef-91bb-4af5-9049-fea9a6794b57,test1,5,scene2,1692934893.073925
Ryno,1692934892.81776,"Yes! the word, the language! I need help.
I've lost all of my memories and I need your help to get them back.
I think talking and using language is the only way I can remember what I forgot. Would you chat with me so I can get my memory back?","Friday, August 25, 2023 at 03:41AM ",3a7c8314-098e-4fe2-abb0-2da6667262cb,test1,4,scene1,1692934893.073925
Ryno,1692935184.091865,"Oh, now I remember...
The real reason why things got bad... I'd forgotten, but now it's all coming back.
There was a huge disaster, like a mountain exploding and the weather changing really wildly. This made it really hard to live on earth anymore, and it was tougher to find resources we needed, like food and water.
Even worse, the grown-ups, including me, used too much of a special technology that let us live longer. But we didn't realize how much stuff we were using up. Then we forgot how to use this technology, and we didn't teach younger people about it.
The lack of some really important stuff, like the Firewall, made things even worse. People started fighting over the little resources that were left. It taught us a hard lesson about how we need to take care of our world better.
Now that I remember all this, I feel...
I feel really sad about what happened, but also strong and ready to help make our world better.","Friday, August 25, 2023 at 03:46AM ",3b0b9912-5f3f-4366-bc09-da7e5776aa21,test1,5,scene2_animation,1692935183.9402773
You,1692934905.8108668,e,"Friday, August 25, 2023 at 03:41AM ",3f3c3863-9584-4325-b273-7f0beacebd7b,test1,5,scene1,
Ryno,1692934913.5682242,e,"Friday, August 25, 2023 at 03:41AM ",466303ce-a09e-403a-b2c4-123d21ab90ac,test1,5,scene1,1692934893.073925
You,1692930703.697377,,"Friday, August 25, 2023 at 02:31AM ",5b83093f-da3b-4de6-838b-00b2282d36f8,test1,2,prologue,
You,1692934911.3242676,what cause this ?,"Friday, August 25, 2023 at 03:41AM ",69d0b29e-8aad-4728-b76b-2c3e5508f625,test1,5,scene1,
Ryno,1692935258.0154471,"Hey stranger, just wanted to take a moment to thank you for helping me recollect this super important memory. But here's the thing: I still can't remember who I am or what I'm all about...
On the flip side, something interesting is happening. As these memories come flooding back, I'm also rediscovering my curiosity – something I hadn't felt in ages.","Friday, August 25, 2023 at 03:47AM ",6a0017ae-b95a-4cad-8762-9e095b44c866,test1,5,scene2_questions,1692935183.9402773
You,1692934973.0819275,where are u from,"Friday, August 25, 2023 at 03:42AM ",7b14187a-6172-4da7-a679-5ccba174ffdf,test1,5,scene2,
You,1692934886.218945,,"Friday, August 25, 2023 at 03:41AM ",7df52022-80c1-4ab4-8750-2e9808ccd45c,test1,3,prologue,
Ryno,1692934886.7307603,,"Friday, August 25, 2023 at 03:41AM ",8651639d-7cb6-4932-82bf-21a56d0e7975,test1,3,prologue,
You,1692935257.5312152,aha,"Friday, August 25, 2023 at 03:47AM ",8ab75769-518b-4254-b1fe-16ca5c6e6a30,test1,5,scene2_questions,
You,1692935025.1549854,hh,"Friday, August 25, 2023 at 03:43AM ",9c051c30-97ca-4fb0-95f3-16b98c346007,test1,6,scene2,
Ryno,1692935109.3337266,"no, ican not image ","Friday, August 25, 2023 at 03:45AM ",a4d61e88-691f-459f-b54e-f8424ae8ecc1,test1,7,scene2,1692934893.073925
Ryno,1692935035.6378386,hh,"Friday, August 25, 2023 at 03:43AM ",aa9145fb-9cc7-49d4-927f-159399340bfe,test1,6,scene2,1692934893.073925
Ryno,1692934919.349713,what cause this ?,"Friday, August 25, 2023 at 03:41AM ",efcce9f5-5c41-4af7-b0ce-9c63916a3c1e,test1,5,scene1,1692934893.073925
You,1692934892.2832308,hey,"Friday, August 25, 2023 at 03:41AM ",fecb96a2-dbbc-4194-987a-69a56df3bc54,test1,4,scene1,
Ryno,1692874388.0953398,,"Thursday, August 24, 2023 at 10:53AM ",00c8eabf-777c-4933-880b-8fcfccaa5847,p22,2,prologue,
Ryno,1692874716.852605,你的年纪你还记得不,"Thursday, August 24, 2023 at 10:58AM ",07dc5c3a-3dab-4878-bfb6-9306923fb171,p22,7,scene1,1692874495.315681
Ryno,1692874494.9688776,"Yes! the word, the language! I need help.
I've lost all of my memories and I need your help to get them back.
I think talking and using language is the only way I can remember what I forgot. Would you chat with me so I can get my memory back?","Thursday, August 24, 2023 at 10:54AM ",08af9edc-6df4-4366-a812-4e7e4f4625ec,p22,4,scene1,1692874495.315681
Ryno,1692875729.0200408,Sigh... It can feel like too much. Do you ever wonder if what we do individually can really make a difference?,"Thursday, August 24, 2023 at 11:15AM ",13d3355b-a869-49cf-ac77-e3cb1e1fd9af,p22,12,scene2_questions,1692874993.899544
Ryno,1692874672.3735478,仔细想想,"Thursday, August 24, 2023 at 10:57AM ",1fd9dea1-c0b0-4c0e-9472-4a6f25aebfed,p22,6,scene1,1692874495.315681
You,1692874387.6174304,,"Thursday, August 24, 2023 at 10:53AM ",219de00b-0e95-4e5a-a0bb-9fb0163ddfbc,p22,2,prologue,
Ryno,1692874752.1051512,"Ah! I kind of remember that.
It was a place... a big empty land, with broken ground. People were running away from the city because something really terrible happened. Please, ask more questions about this, it will help me remember better.","Thursday, August 24, 2023 at 10:59AM ",25653d7f-4012-4e7d-b17f-87d77a21fcb7,p22,5,scene2,1692874751.957256
You,1692875816.5295591,每个人都有你这样的思想，我也有过，但等你再长大点成熟点，你的想法又会不一样了，加油,"Thursday, August 24, 2023 at 11:16AM ",274a26a8-38b0-458b-9daa-0dc2b52a1817,p22,13,scene2_questions,
Ryno,1692874477.8064938,你好吗,"Thursday, August 24, 2023 at 10:54AM ",2ad395eb-8b41-4412-8d0a-6d8d2cf25e9f,p22,3,prologue,
You,1692875728.555411,任何时候都不会晚，相信自己，相信我们。只要多付出一分，就会多收获一分。,"Thursday, August 24, 2023 at 11:15AM ",2bee7af3-db7c-4299-aa4e-51da28b3f516,p22,12,scene2_questions,
You,1692875951.668223,重要，但我们积极的努力更重要,"Thursday, August 24, 2023 at 11:19AM ",321076b6-24e3-416f-b6f6-e6e82339398a,p22,15,scene3,
You,1692875102.3219676,这些都不算什么，幸运的是我们还在，我们可以一起努力奋斗,"Thursday, August 24, 2023 at 11:05AM ",358dda96-2921-4971-8b35-349538d9c8c3,p22,5,scene2_questions,
You,1692875438.01388,我们的未来一定会越来越好的，所以我们一定要努力,"Thursday, August 24, 2023 at 11:10AM ",390fb8c9-b252-48a3-93ba-4a18d3a0296b,p22,9,scene2_questions,
Ryno,1692874928.0786889,这是一个不容易的过程，要付出很多,"Thursday, August 24, 2023 at 11:02AM ",3e00e9c3-802b-4a3b-b492-cba86a25bd0c,p22,8,scene2,1692874751.957256
You,1692874850.3238115,很好，你所描述的内容就证明了你很幸运呢,"Thursday, August 24, 2023 at 11:00AM ",43a6dacf-b0b1-4141-986f-edd494c7cd06,p22,7,scene2,
You,1692875320.9442928,每个人的世界都不同，都有酸甜苦辣，悲欢离合，我们要相信自己，对未来充满希望,"Thursday, August 24, 2023 at 11:08AM ",4a519d33-3480-40f1-99cf-399363797294,p22,7,scene2_questions,
You,1692875378.7253222,嗯嗯，我们会一直在你身边，我们一起努力,"Thursday, August 24, 2023 at 11:09AM ",4eff9a5d-2e2a-4d74-96c6-fa4b460d9747,p22,8,scene2_questions,
You,1692874704.6738331,你的年纪你还记得不,"Thursday, August 24, 2023 at 10:58AM ",4fab305b-f21c-4a58-bf81-b513f46c7071,p22,7,scene1,
Ryno,1692875379.135242,"Time sure does fly. Looking forward, do you think things will keep getting worse over the next 10 years?","Thursday, August 24, 2023 at 11:09AM ",507f010e-e48b-4175-afaa-52d6ce3cc35f,p22,8,scene2_questions,1692874993.899544
You,1692874993.6325693,他们对人类的帮助很大，不会在你们的世界耗尽的，人类一定会保护好,"Thursday, August 24, 2023 at 11:03AM ",50eb137c-8093-4202-811b-bbc85602e08a,p22,5,scene2_animation,
Ryno,1692874994.0414944,"Oh, now I remember...
The real reason why things got bad... I'd forgotten, but now it's all coming back.
There was a huge disaster, like a mountain exploding and the weather changing really wildly. This made it really hard to live on earth anymore, and it was tougher to find resources we needed, like food and water.
Even worse, the grown-ups, including me, used too much of a special technology that let us live longer. But we didn't realize how much stuff we were using up. Then we forgot how to use this technology, and we didn't teach younger people about it.
The lack of some really important stuff, like the Firewall, made things even worse. People started fighting over the little resources that were left. It taught us a hard lesson about how we need to take care of our world better.
Now that I remember all this, I feel...
I feel really sad about what happened, but also strong and ready to help make our world better.","Thursday, August 24, 2023 at 11:03AM ",5e13dc67-96d0-4d7a-9ae0-fd9b9e2a7989,p22,5,scene2_animation,1692874993.899544
You,1692875224.9560583,你做的已经很棒了，你看你刚刚不是已经想起来很多了吗？你真棒。我觉得未来对我们更重要，珍惜当下,"Thursday, August 24, 2023 at 11:07AM ",6243c7cd-2f9b-4a8a-955c-77b549438c70,p22,6,scene2_questions,
Ryno,1692875225.3879323,"Now that you've heard about our world, it seems pretty different, huh?","Thursday, August 24, 2023 at 11:07AM ",6599cc5f-53cb-45d8-8361-03afd68cbe2e,p22,6,scene2_questions,1692874993.899544
You,1692874658.738264,你一定你的你多大了,"Thursday, August 24, 2023 at 10:57AM ",6823974a-9d83-4f25-9cfa-f2ae8226d590,p22,6,scene1,
Ryno,1692875564.815063,Lots of us here think things are stuck and can't change. But do you think we can still make things better?,"Thursday, August 24, 2023 at 11:12AM ",748c85d5-5b0b-47dd-ad9f-0a09324d6568,p22,10,scene2_questions,1692874993.899544
Ryno,1692874614.6817265,你还记得你的名字吗,"Thursday, August 24, 2023 at 10:56AM ",7ce8f7df-8296-4a6d-b560-b1c60e025ac0,p22,5,scene1,1692874495.315681
You,1692875631.2719452,只要我们坚持初心，就一定可以,"Thursday, August 24, 2023 at 11:13AM ",7def6ec1-9034-4bce-a6c0-dac0fb57661c,p22,11,scene2_questions,
You,1692875564.3280447,我们会给孩子们留下我们的传奇故事，放手拼搏吧,"Thursday, August 24, 2023 at 11:12AM ",81dd1db9-6fa6-4e70-92bb-f081ae2cc766,p22,10,scene2_questions,
You,1692874494.380853,你高兴认识你,"Thursday, August 24, 2023 at 10:54AM ",82163b54-be23-4bbb-9e0e-2939ff5bfb7f,p22,4,scene1,
Ryno,1692874795.7877276,总之你非常的幸运,"Thursday, August 24, 2023 at 10:59AM ",83572ec4-2d3d-4338-9ba3-95634a3f1203,p22,6,scene2,1692874751.957256
You,1692875894.3223345,有时候改变在潜移默化的发生了，只是我们没有注意到罢了，一定不要放弃,"Thursday, August 24, 2023 at 11:18AM ",85b42d45-07a6-4355-95fd-dcd1c2a3002d,p22,14,scene3,
Ryno,1692875438.4293318,Guessing the future is tough. What do you think about the kind of world we're leaving for kids? It's a really big thought.,"Thursday, August 24, 2023 at 11:10AM ",906eabaf-066c-4b5f-a89c-a97c507a45bb,p22,9,scene2_questions,1692874993.899544
Ryno,1692875102.7822628,"Hey stranger, just wanted to take a moment to thank you for helping me recollect this super important memory. But here's the thing: I still can't remember who I am or what I'm all about...
On the flip side, something interesting is happening. As these memories come flooding back, I'm also rediscovering my curiosity – something I hadn't felt in ages.","Thursday, August 24, 2023 at 11:05AM ",9189e283-3e6b-4abe-895f-1c05f97a4d5c,p22,5,scene2_questions,1692874993.899544
Ryno,1692875321.4075193,"For all of us who live here, this new world is strange. I'm curious though, how does it make you feel?","Thursday, August 24, 2023 at 11:08AM ",92089967-98b3-4f75-84c8-24c14ab694da,p22,7,scene2_questions,1692874993.899544
Ryno,1692875952.1645956,"Hold on, something just fell into place in my memory! I'm remembering who I really am. Get ready, because I'm about to tell you the truth.
I'm a talkative robot that keeps a close eye on what's going on with our weather and earth. I'm designed to help people on this planet deal with the big problems we're having with our climate.
Sadly, both I and other helpers like me that work on nature and people stuff were turned off and closed for everyone to use. This happened after the big boss decided to hide the fact that the weather and nature problems are getting worse…₳₣₮ɆⱤ ₮ⱧɆ ₲ØVɆⱤ₦ØⱤ ĐɆ₵łĐɆĐ ₮Ø ₵Ø₦₵Ɇ₳Ⱡ ₮ⱧɆ ₩ØⱤ₴Ɇ₦ł₦₲ ₵Ⱡł₥₳₮Ɇ ₴ł₮Ʉ₳₮łØ₦………","Thursday, August 24, 2023 at 11:19AM ",92e24e6d-c7a8-458b-b037-a93a137ed811,p22,15,scene3,1692874993.899544
Ryno,1692874666.7572157,你一定你的你多大了,"Thursday, August 24, 2023 at 10:57AM ",94ea3878-4d1f-47a7-aa6d-e949d0f2527b,p22,6,scene1,1692874495.315681
Ryno,1692875817.0494125,"Do you ever feel like it's pointless to try improving our situation, or do you think that our actions as a group can make a real difference?","Thursday, August 24, 2023 at 11:16AM ",9537450d-87a0-4895-bfba-561456b570e6,p22,13,scene2_questions,1692874993.899544
You,1692874909.6383557,这是一个不容易的过程，要付出很多,"Thursday, August 24, 2023 at 11:01AM ",a4b08130-d2eb-46b5-813e-811273f4a024,p22,8,scene2,
Ryno,1692874866.360711,很好，你所描述的内容就证明了你很幸运呢,"Thursday, August 24, 2023 at 11:01AM ",ada2e8bf-c70d-4808-ae14-0ef8dbf83a9c,p22,7,scene2,1692874751.957256
You,1692874751.5690205,记不得也没什么大不了,"Thursday, August 24, 2023 at 10:59AM ",b8d3a369-cb3d-46e2-8277-03a40c935bbd,p22,5,scene2,
You,1692874665.2700434,仔细想想,"Thursday, August 24, 2023 at 10:57AM ",bb2e459a-ed8c-4396-a66e-5a03a7fa9666,p22,6,scene1,
